,make,model,year,fuel,hp,cylinders,trans,drive,doors,vsize,body,hwy_mpg,city_mpg,popularity,price,comb_mpg,log_hp,log_hwy_mpg,log_city_mpg,log_comb_mpg,log_popularity,log_price,ppp,mpg_ratio,mpg_per_hp
10294,Ford,Taurus,2016,premium unleaded ,365,6,automatic,all wheel drive,4,Large,Sedan,24,16,5657,40275,20.0,2.5622928644564746,1.380211241711606,1.2041199826559248,1.3010299956639813,3.752586178740409,4.605035549091256,110.34246575342466,1.5,0.0547945205479452
10295,Ford,Taurus,2016,flex-fuel ,288,6,automatic,all wheel drive,4,Large,Sedan,24,17,5657,36310,20.5,2.459392487759231,1.380211241711606,1.2304489213782739,1.3117538610557542,3.752586178740409,4.560026248912893,126.07638888888889,1.411764705882353,0.07118055555555555
10296,Ford,Taurus,2017,flex-fuel ,288,6,automatic,front wheel drive,4,Large,Sedan,27,18,5657,36855,22.5,2.459392487759231,1.4313637641589874,1.255272505103306,1.3521825181113625,3.752586178740409,4.566496415535762,127.96875,1.5,0.078125
10297,Ford,Taurus,2017,flex-fuel ,288,6,automatic,front wheel drive,4,Large,Sedan,27,18,5657,29775,22.5,2.459392487759231,1.4313637641589874,1.255272505103306,1.3521825181113625,3.752586178740409,4.473851770154815,103.38541666666667,1.5,0.078125
10298,Ford,Taurus,2017,premium unleaded ,365,6,automatic,all wheel drive,4,Large,Sedan,24,16,5657,42520,20.0,2.5622928644564746,1.380211241711606,1.2041199826559248,1.3010299956639813,3.752586178740409,4.628593255851259,116.4931506849315,1.5,0.0547945205479452
10299,Ford,Taurus,2017,flex-fuel ,288,6,automatic,all wheel drive,4,Large,Sedan,24,17,5657,31625,20.5,2.459392487759231,1.380211241711606,1.2304489213782739,1.3117538610557542,3.752586178740409,4.500030534183875,109.80902777777777,1.411764705882353,0.07118055555555555
10300,Ford,Taurus,2017,flex-fuel ,288,6,automatic,all wheel drive,4,Large,Sedan,24,17,5657,38705,20.5,2.459392487759231,1.380211241711606,1.2304489213782739,1.3117538610557542,3.752586178740409,4.587767071792699,134.39236111111111,1.411764705882353,0.07118055555555555
10301,Ford,Taurus,2017,flex-fuel ,288,6,automatic,front wheel drive,4,Large,Sedan,27,18,5657,27345,22.5,2.459392487759231,1.4313637641589874,1.255272505103306,1.3521825181113625,3.752586178740409,4.436877927710658,94.94791666666667,1.5,0.078125
10305,Scion,tC,2014,regular unleaded,179,4,manual,front wheel drive,2,Compact,2dr Hatchback,31,23,105,21400,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.330413773349191,119.55307262569832,1.3478260869565217,0.15083798882681565
10306,Scion,tC,2014,regular unleaded,179,4,manual,front wheel drive,2,Compact,2dr Hatchback,31,23,105,21440,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.331224781020732,119.77653631284916,1.3478260869565217,0.15083798882681565
10307,Scion,tC,2014,regular unleaded,179,4,automatic,front wheel drive,2,Compact,2dr Hatchback,31,23,105,22440,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.351022852584124,125.36312849162012,1.3478260869565217,0.15083798882681565
10308,Scion,tC,2014,regular unleaded,179,4,automatic,front wheel drive,2,Compact,2dr Hatchback,31,23,105,22400,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.350248018334163,125.13966480446928,1.3478260869565217,0.15083798882681565
10309,Scion,tC,2014,regular unleaded,179,4,automatic,front wheel drive,2,Compact,2dr Hatchback,31,23,105,20210,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.305566313515304,112.90502793296089,1.3478260869565217,0.15083798882681565
10310,Scion,tC,2014,regular unleaded,179,4,manual,front wheel drive,2,Compact,2dr Hatchback,31,23,105,19210,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.283527364861694,107.31843575418995,1.3478260869565217,0.15083798882681565
10311,Scion,tC,2015,regular unleaded,179,4,manual,front wheel drive,2,Compact,2dr Hatchback,31,23,105,19210,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.283527364861694,107.31843575418995,1.3478260869565217,0.15083798882681565
10312,Scion,tC,2015,regular unleaded,179,4,automatic,front wheel drive,2,Compact,2dr Hatchback,31,23,105,20360,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.308777773664721,113.74301675977654,1.3478260869565217,0.15083798882681565
10313,Scion,tC,2015,regular unleaded,179,4,automatic,front wheel drive,2,Compact,2dr Hatchback,31,23,105,24340,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.3863205738940465,135.9776536312849,1.3478260869565217,0.15083798882681565
10314,Scion,tC,2015,regular unleaded,179,4,manual,front wheel drive,2,Compact,2dr Hatchback,31,23,105,23190,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.365300748637988,129.55307262569832,1.3478260869565217,0.15083798882681565
10315,Scion,tC,2016,regular unleaded,179,4,manual,front wheel drive,2,Compact,2dr Hatchback,31,23,105,19385,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.287465805343229,108.29608938547486,1.3478260869565217,0.15083798882681565
10316,Scion,tC,2016,regular unleaded,179,4,manual,front wheel drive,2,Compact,2dr Hatchback,31,23,105,23190,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.365300748637988,129.55307262569832,1.3478260869565217,0.15083798882681565
10317,Scion,tC,2016,regular unleaded,179,4,automatic,front wheel drive,2,Compact,2dr Hatchback,31,23,105,24340,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.3863205738940465,135.9776536312849,1.3478260869565217,0.15083798882681565
10318,Scion,tC,2016,regular unleaded,179,4,automatic,front wheel drive,2,Compact,2dr Hatchback,31,23,105,20535,27.0,2.2528530309798933,1.4913616938342726,1.3617278360175928,1.4313637641589874,2.0211892990699383,4.312494707189671,114.72067039106145,1.3478260869565217,0.15083798882681565
10337,GMC,Terrain,2015,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,24070,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.38147609027503,132.25274725274724,1.4545454545454546,0.14835164835164835
10338,GMC,Terrain,2015,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,29,20,549,37240,24.5,2.2600713879850747,1.462397997898956,1.3010299956639813,1.3891660843645324,2.739572344450092,4.571009672309305,204.6153846153846,1.45,0.1346153846153846
10339,GMC,Terrain,2015,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,33065,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.51936852704,181.67582417582418,1.4545454545454546,0.14835164835164835
10340,GMC,Terrain,2015,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,29820,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.474507639116975,163.84615384615384,1.4545454545454546,0.14835164835164835
10341,GMC,Terrain,2015,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,29,20,549,28310,24.5,2.2600713879850747,1.462397997898956,1.3010299956639813,1.3891660843645324,2.739572344450092,4.451939869365103,155.54945054945054,1.45,0.1346153846153846
10342,GMC,Terrain,2015,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,26560,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.42422807069598,145.93406593406593,1.4545454545454546,0.14835164835164835
10343,GMC,Terrain,2015,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,29,20,549,34815,24.5,2.2600713879850747,1.462397997898956,1.3010299956639813,1.3891660843645324,2.739572344450092,4.541766399511599,191.2912087912088,1.45,0.1346153846153846
10344,GMC,Terrain,2015,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,35490,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.5501059993475925,195.0,1.4545454545454546,0.14835164835164835
10345,GMC,Terrain,2015,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,29,20,549,29810,24.5,2.2600713879850747,1.462397997898956,1.3010299956639813,1.3891660843645324,2.739572344450092,4.474361976032631,163.7912087912088,1.45,0.1346153846153846
10346,GMC,Terrain,2015,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,28060,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.4480876666923415,154.17582417582418,1.4545454545454546,0.14835164835164835
10347,GMC,Terrain,2015,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,29,20,549,31570,24.5,2.2600713879850747,1.462397997898956,1.3010299956639813,1.3891660843645324,2.739572344450092,4.499274581892218,173.46153846153845,1.45,0.1346153846153846
10348,GMC,Terrain,2016,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,28300,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.451786435524291,155.4945054945055,1.4545454545454546,0.14835164835164835
10349,GMC,Terrain,2016,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,33975,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.5311594654045315,186.67582417582418,1.4545454545454546,0.14835164835164835
10350,GMC,Terrain,2016,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,23975,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.379758615842701,131.73076923076923,1.4545454545454546,0.14835164835164835
10351,GMC,Terrain,2016,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,29,20,549,28550,24.5,2.2600713879850747,1.462397997898956,1.3010299956639813,1.3891660843645324,2.739572344450092,4.455606112581867,156.86813186813185,1.45,0.1346153846153846
10352,GMC,Terrain,2016,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,30620,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.4860051863622425,168.24175824175825,1.4545454545454546,0.14835164835164835
10353,GMC,Terrain,2016,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,29,20,549,35725,24.5,2.2600713879850747,1.462397997898956,1.3010299956639813,1.3891660843645324,2.739572344450092,4.552972237463008,196.2912087912088,1.45,0.1346153846153846
10354,GMC,Terrain,2016,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,32,22,549,26800,27.0,2.2600713879850747,1.505149978319906,1.3424226808222062,1.4313637641589874,2.739572344450092,4.4281347940287885,147.25274725274724,1.4545454545454546,0.14835164835164835
10355,GMC,Terrain,2016,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,29,20,549,32370,24.5,2.2600713879850747,1.462397997898956,1.3010299956639813,1.3891660843645324,2.739572344450092,4.510142699402573,177.85714285714286,1.45,0.1346153846153846
10356,GMC,Terrain,2016,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,29,20,549,30050,24.5,2.2600713879850747,1.462397997898956,1.3010299956639813,1.3891660843645324,2.739572344450092,4.477844476338758,165.1098901098901,1.45,0.1346153846153846
10357,GMC,Terrain,2017,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,28,20,549,29050,24.0,2.2600713879850747,1.4471580313422192,1.3010299956639813,1.380211241711606,2.739572344450092,4.463146136726349,159.6153846153846,1.4,0.13186813186813187
10358,GMC,Terrain,2017,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,31,21,549,28800,26.0,2.2600713879850747,1.4913616938342726,1.3222192947339193,1.414973347970818,2.739572344450092,4.459392487759231,158.24175824175825,1.4761904761904763,0.14285714285714285
10359,GMC,Terrain,2017,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,28,20,549,36025,24.0,2.2600713879850747,1.4471580313422192,1.3010299956639813,1.380211241711606,2.739572344450092,4.556603989486027,197.93956043956044,1.4,0.13186813186813187
10360,GMC,Terrain,2017,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,31,21,549,34275,26.0,2.2600713879850747,1.4913616938342726,1.3222192947339193,1.414973347970818,2.739572344450092,4.5349774634615505,188.32417582417582,1.4761904761904763,0.14285714285714285
10361,GMC,Terrain,2017,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,31,21,549,27300,26.0,2.2600713879850747,1.4913616938342726,1.3222192947339193,1.414973347970818,2.739572344450092,4.4361626470407565,150.0,1.4761904761904763,0.14285714285714285
10362,GMC,Terrain,2017,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,28,20,549,30550,24.0,2.2600713879850747,1.4471580313422192,1.3010299956639813,1.380211241711606,2.739572344450092,4.485011214578573,167.85714285714286,1.4,0.13186813186813187
10363,GMC,Terrain,2017,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,31,21,549,30920,26.0,2.2600713879850747,1.4913616938342726,1.3222192947339193,1.414973347970818,2.739572344450092,4.4902394852462875,169.8901098901099,1.4761904761904763,0.14285714285714285
10364,GMC,Terrain,2017,regular unleaded,182,4,automatic,front wheel drive,4,Compact,4dr SUV,31,21,549,24070,26.0,2.2600713879850747,1.4913616938342726,1.3222192947339193,1.414973347970818,2.739572344450092,4.38147609027503,132.25274725274724,1.4761904761904763,0.14285714285714285
10365,GMC,Terrain,2017,regular unleaded,182,4,automatic,all wheel drive,4,Compact,4dr SUV,28,20,549,32670,24.0,2.2600713879850747,1.4471580313422192,1.3010299956639813,1.380211241711606,2.739572344450092,4.514149134475438,179.5054945054945,1.4,0.13186813186813187
10366,Buick,Terraza,2005,regular unleaded,200,6,automatic,all wheel drive,4,Midsize,Passenger Minivan,21,15,155,30990,18.0,2.3010299956639813,1.3222192947339193,1.1760912590556813,1.255272505103306,2.1903316981702914,4.491221576239283,154.95,1.4,0.09
10367,Buick,Terraza,2005,regular unleaded,200,6,automatic,front wheel drive,4,Midsize,Passenger Minivan,23,16,155,31170,19.5,2.3010299956639813,1.3617278360175928,1.2041199826559248,1.290034611362518,2.1903316981702914,4.49373680227684,155.85,1.4375,0.0975
10368,Buick,Terraza,2005,regular unleaded,200,6,automatic,front wheel drive,4,Midsize,Passenger Minivan,23,16,155,28110,19.5,2.3010299956639813,1.3617278360175928,1.2041199826559248,1.290034611362518,2.1903316981702914,4.448860845607441,140.55,1.4375,0.0975
10369,Buick,Terraza,2005,regular unleaded,200,6,automatic,all wheel drive,4,Midsize,Passenger Minivan,21,15,155,33855,18.0,2.3010299956639813,1.3222192947339193,1.1760912590556813,1.255272505103306,2.1903316981702914,4.5296228181334435,169.275,1.4,0.09
10370,Buick,Terraza,2006,regular unleaded,196,6,automatic,all wheel drive,4,Midsize,Passenger Minivan,21,15,155,33250,18.0,2.292256071356476,1.3222192947339193,1.1760912590556813,1.255272505103306,2.1903316981702914,4.521791649639123,169.64285714285714,1.4,0.09183673469387756
10371,Buick,Terraza,2006,regular unleaded,201,6,automatic,front wheel drive,4,Midsize,Passenger Minivan,23,16,155,27250,19.5,2.303196057420489,1.3617278360175928,1.2041199826559248,1.290034611362518,2.1903316981702914,4.435366506612661,135.5721393034826,1.4375,0.09701492537313433
10372,Buick,Terraza,2006,regular unleaded,201,6,automatic,front wheel drive,4,Midsize,Passenger Minivan,23,16,155,29750,19.5,2.303196057420489,1.3617278360175928,1.2041199826559248,1.290034611362518,2.1903316981702914,4.4734869700645685,148.0099502487562,1.4375,0.09701492537313433
10373,Buick,Terraza,2006,regular unleaded,196,6,automatic,all wheel drive,4,Midsize,Passenger Minivan,21,15,155,30250,18.0,2.292256071356476,1.3222192947339193,1.1760912590556813,1.255272505103306,2.1903316981702914,4.480725378988487,154.33673469387756,1.4,0.09183673469387756
10374,Buick,Terraza,2007,regular unleaded,240,6,automatic,front wheel drive,4,Midsize,Passenger Minivan,23,16,155,30780,19.5,2.380211241711606,1.3617278360175928,1.2041199826559248,1.290034611362518,2.1903316981702914,4.48826861549546,128.25,1.4375,0.08125
10375,Buick,Terraza,2007,regular unleaded,240,6,automatic,front wheel drive,4,Midsize,Passenger Minivan,23,16,155,28000,19.5,2.380211241711606,1.3617278360175928,1.2041199826559248,1.290034611362518,2.1903316981702914,4.447158031342219,116.66666666666667,1.4375,0.08125
10376,Buick,Terraza,2007,regular unleaded,240,6,automatic,front wheel drive,4,Midsize,Passenger Minivan,23,16,155,26660,19.5,2.380211241711606,1.3617278360175928,1.2041199826559248,1.290034611362518,2.1903316981702914,4.4258601450778405,111.08333333333333,1.4375,0.08125
10377,Ford,Thunderbird,2003,premium unleaded ,280,8,automatic,rear wheel drive,2,Midsize,Convertible,22,16,5657,40355,19.0,2.4471580313422194,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.752586178740409,4.605897351644975,144.125,1.375,0.06785714285714285
10378,Ford,Thunderbird,2003,premium unleaded ,280,8,automatic,rear wheel drive,2,Midsize,Convertible,22,16,5657,36815,19.0,2.4471580313422194,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.752586178740409,4.56602480481272,131.48214285714286,1.375,0.06785714285714285
10379,Ford,Thunderbird,2003,premium unleaded ,280,8,automatic,rear wheel drive,2,Midsize,Convertible,22,16,5657,37855,19.0,2.4471580313422194,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.752586178740409,4.578123250520265,135.19642857142858,1.375,0.06785714285714285
10380,Ford,Thunderbird,2003,premium unleaded ,280,8,automatic,rear wheel drive,2,Midsize,Convertible,22,16,5657,39310,19.0,2.4471580313422194,1.3424226808222062,1.2041199826559248,1.2787536009528289,3.752586178740409,4.594503043820089,140.39285714285714,1.375,0.06785714285714285
